Tokenized,Truth
"['why', 'green', 'party', 'presidential', 'candidate', 'jill', 'stein', 'doesnt', 'want', 'either', 'clinton', 'or', 'trump', 'in', 'the', 'white', 'house', 'jill', 'stein', 'the', 'presidential', 'candidate', 'for', 'the', 'green', 'party', 'says', 'she', 'would', 'be', 'unhappy', 'with', 'either', 'mainstream', 'party', 'candidate', 'hillary', 'clinton', 'or', 'donald', 'trump', 'in', 'the', 'white', 'house', 'no', 'doubt', 'i', 'will', 'feel', 'really', 'terrible', 'if', 'donald', 'trump', 'becomes', 'president', 'but', 'i', 'will', 'also', 'feel', 'really', 'terrible', 'if', 'hillary', 'clinton', 'becomes', 'president', 'stein', 'told', 'abc', 'news', 'political', 'director', 'rick', 'klein', 'and', 'deputy', 'political', 'director', 'shushannah', 'walshe', 'on', 'this', 'weeks', 'powerhouse', 'politics', 'podcast', 'because', 'unfortunately', 'many', 'of', 'the', 'really', 'scary', 'things', 'donald', 'trump', 'talks', 'about', 'hillary', 'clinton', 'in', 'fact', 'has', 'already', 'done', 'stein', 'added', 'referring', 'to', 'clintons', 'positions', 'on', 'libya', 'and', 'affairs', 'in', 'the', 'middle', 'east']",1
"['back', 'channel', 'to', 'trump', 'loyal', 'aide', 'in', 'trump', 'tower', 'acts', 'as', 'gatekeeper', 'in', 'business', 'as', 'a', 'candidate', 'and', 'now', 'as', 'president', 'mr', 'trump', 'has', 'valued', 'loyalty', 'as', 'the', 'defining', 'attribute', 'in', 'family', 'aides', 'or', 'republicans', 'in', 'congress', 'he', 'does', 'not', 'always', 'get', 'it', 'as', 'the', 'defection', 'of', 'the', 'freedom', 'caucus', 'last', 'week', 'on', 'the', 'health', 'bill', 'he', 'was', 'trying', 'to', 'pass', 'made', 'abundantly', 'clear', 'but', 'mr', 'trump', 'can', 'always', 'count', 'on', 'ms', 'graffs', 'allegiance', 'and', 'that', 'has', 'made', 'ms', 'graff', 'from', 'her', 'office', 'in', 'trump', 'tower', 'a', 'major', 'figure', 'in', 'the', 'operations', 'of', 'the', 'white', 'house', 'for', 'a', 'simple', 'reason', 'she', 'is', 'believed', 'to', 'have', 'a', 'direct', 'line', 'to', 'the', 'president', 'with', 'her', 'deep', 'queens', 'accent', 'and', 'unerring', 'deference', 'to', 'her', 'boss', 'she', 'has', 'always', 'referred', 'to', 'him', 'as', 'mr', 'trump', 'or', 'usually', 'as', 'mr', 't', 'ms', 'graff', '64', 'is', 'a', 'familiar', 'voice', 'to', 'new', 'yorks', 'business', 'leaders', 'the', 'nations', 'political', 'reporters', 'and', 'now', 'old', 'associates', 'hoping', 'to', 'circumvent', 'the', 'normal', 'channels', 'of', 'communication', 'to', 'reach', 'mr', 'trump']",1
"['need', 'to', 'reach', 'trump', 'call', 'rhona', 'when', 'longtime', 'friends', 'and', 'associates', 'of', 'president', 'donald', 'trump', 'want', 'to', 'reach', 'him', 'they', 'dont', 'go', 'directly', 'to', 'the', 'white', 'house', 'instead', 'they', 'call', 'the', 'woman', 'whos', 'been', 'the', 'gatekeeper', 'at', 'trump', 'tower', 'for', 'a', 'quarter', 'century', 'rhona', 'graff', 'since', 'trump', 'took', 'office', 'in', 'january', 'graff', 'has', 'become', 'a', 'conduit', 'for', 'those', 'who', 'want', 'to', 'quietly', 'offer', 'advice', 'make', 'personnel', 'suggestions', 'or', 'get', 'on', 'the', 'presidents', 'calendar', 'when', 'hes', 'at', 'his', 'maralago', 'resort', 'in', 'florida', 'the', 'list', 'includes', 'investor', 'ken', 'langone', 'and', 'hank', 'greenberg', 'the', 'chairman', 'ceo', 'of', 'cv', 'starr', 'whose', 'assistant', 'recently', 'went', 'to', 'graff', 'about', 'trying', 'to', 'set', 'up', 'a', 'lunch', 'with', 'trump', 'according', 'to', 'a', 'person', 'with', 'knowledge', 'of', 'the', 'call']",1
"['homeland', 'security', 'suspends', 'travel', 'ban', 'washington', 'cnnpresident', 'donald', 'trumps', 'government', 'moved', 'swiftly', 'saturday', 'to', 'comply', 'with', 'a', 'federal', 'judges', 'order', 'halting', 'his', 'travel', 'ban', 'even', 'as', 'trump', 'himself', 'denounced', 'the', 'judge', 'but', 'readied', 'its', 'legal', 'defense', 'of', 'the', 'controversial', 'executive', 'action', 'the', 'department', 'of', 'homeland', 'security', 'announced', 'it', 'has', 'suspended', 'all', 'actions', 'to', 'implement', 'the', 'immigration', 'order', 'and', 'will', 'resume', 'standard', 'inspections', 'of', 'travelers', 'as', 'it', 'did', 'prior', 'to', 'the', 'signing', 'of', 'the', 'travel', 'ban', 'but', 'it', 'said', 'the', 'justice', 'department', 'which', 'is', 'expected', 'to', 'file', 'an', 'emergency', 'motion', 'to', 'stop', 'the', 'order', 'needed', 'to', 'challenge', 'the', 'ruling', 'at', 'the', 'earliest', 'possible', 'time']",1
"['meet', 'james', 'robart', 'the', 'judge', 'who', 'halted', 'trumps', 'immigration', 'ban', 'the', 'federal', 'judge', 'who', 'blocked', 'president', 'trumps', 'immigration', 'ban', 'spent', 'more', 'than', '30', 'years', 'in', 'private', 'practice', 'before', 'taking', 'the', 'bench', 'giving', 'up', 'a', 'lucrative', 'career', 'that', 'saw', 'him', 'representing', 'breweries', 'energy', 'companies', 'and', 'southeast', 'asian', 'immigrants', 'trump', 'tweeted', 'saturday', 'morning', 'that', 'he', 'thought', 'us', 'district', 'senior', 'judge', 'james', 'robarts', 'temporary', 'restraining', 'order', 'was', 'ridiculous', 'and', 'declared', 'it', 'would', 'be', 'overturned', 'robart', 'who', 'trump', 'demeaned', 'as', 'a', 'socalled', 'judge', 'was', 'appointed', 'to', 'the', 'bench', 'by', 'president', 'george', 'w', 'bush', 'in', '2004', 'after', 'receiving', 'unanimous', 'support', 'from', 'the', 'us', 'senate']",1
"['appeals', 'court', 'refuses', 'to', 'reinstate', 'trumps', 'travel', 'ban', 'a', 'federal', 'appeals', 'court', 'thursday', 'refused', 'to', 'let', 'president', 'trump', 'reinstitute', 'a', 'temporary', 'ban', 'on', 'travelers', 'from', 'seven', 'majoritymuslim', 'nations', 'ruling', 'that', 'it', 'violates', 'the', 'due', 'process', 'rights', 'of', 'people', 'affected', 'without', 'a', 'sufficient', 'national', 'security', 'justification', 'the', 'unanimous', 'verdict', 'quoted', 'a', '75yearold', 'supreme', 'court', 'precedent', 'that', 'said', 'courts', 'have', 'a', 'duty', 'in', 'time', 'of', 'war', 'as', 'well', 'as', 'in', 'time', 'of', 'peace', 'to', 'preserve', 'unimpaired', 'the', 'constitutional', 'safeguards', 'of', 'civil', 'liberty']",1
"['trump', 'targets', 'techs', 'h1b', 'visa', 'hiring', 'tool', 'san', 'francisco', 'president', 'trumps', 'relationship', 'with', 'silicon', 'valley', 'has', 'always', 'been', 'volatile', 'at', 'best', 'but', 'it', 'seems', 'things', 'soon', 'may', 'get', 'even', 'more', 'contentious', 'the', 'ceos', 'of', 'microsoft', 'apple', 'netflix', 'uber', 'airbnb', 'and', 'tesla', 'motors', 'noted', 'the', 'policy', 'was', 'affecting', 'their', 'own', 'employees', 'working', 'here', 'legally', 'and', 'would', 'jeopardize', 'their', 'competitive', 'quest', 'for', 'talent', 'google', 'ceo', 'sundar', 'pichai', 'was', 'among', 'the', 'first', 'to', 'condemn', 'the', 'order', 'noting', 'that', 'it', 'impacted', 'nearly', '200', 'employees', 'risking', 'stranding', 'some', 'abroad', 'administration', 'officials', 'have', 'drafted', 'a', 'new', 'executive', 'order', 'aimed', 'at', 'overhauling', 'among', 'other', 'things', 'the', 'h1b', 'workvisa', 'program', 'that', 'technology', 'companies', 'have', 'long', 'relied', 'on', 'to', 'bring', 'top', 'foreign', 'engineering', 'talent', 'to', 'their', 'usbased', 'locations']",1
"['us', 'travel', 'industry', 'fears', 'a', 'lost', 'decade', 'under', 'trump', 'like', 'many', 'washington', 'lobby', 'groups', 'the', 'us', 'travel', 'association', 'was', 'quick', 'to', 'congratulate', 'the', 'new', 'president', 'on', 'his', 'victory', 'last', 'november', 'we', 'are', 'encouraged', 'that', 'mr', 'trumps', 'extensive', 'business', 'and', 'hospitality', 'background', 'will', 'make', 'him', 'a', 'ready', 'and', 'receptive', 'ear', 'the', 'trade', 'organization', 'said', 'on', 'the', 'republicans', 'inauguration', 'the', 'ustas', 'chief', 'executive', 'officer', 'roger', 'dow', 'pledged', 'the', 'industry', 'as', 'a', 'capable', 'willing', 'partner', 'but', 'almost', 'immediately', 'things', 'started', 'to', 'go', 'sideways', 'a', 'steady', 'drumbeat', 'of', 'news', 'and', 'policy', 'proclamations', 'seemed', 'likely', 'to', 'damage', 'americas', '250', 'billion', 'travel', 'industry', 'and', 'its', 'roughly', '15', 'million', 'us', 'employees']",1
"['texas', 'must', 'broaden', 'deathpenalty', 'exemption', 'high', 'court', 'says', 'a', 'divided', 'us', 'supreme', 'court', 'said', 'texas', 'must', 'broaden', 'its', 'deathpenalty', 'exemption', 'for', 'people', 'who', 'are', 'intellectually', 'disabled', 'ruling', 'that', 'the', 'state', 'was', 'violating', 'the', 'constitution', 'by', 'using', 'outdated', 'medical', 'standards', 'the', '53', 'ruling', 'could', 'mean', 'a', 'new', 'sentencing', 'hearing', 'for', 'bobby', 'james', 'moore', '57', 'who', 'was', 'convicted', 'of', 'fatally', 'shooting', 'james', 'mccarble', 'during', 'a', '1980', 'grocery', 'store', 'robbery', 'in', 'houston', 'writing', 'for', 'the', 'majority', 'justice', 'ruth', 'bader', 'ginsburg', 'said', 'that', 'while', 'states', 'have', 'some', 'flexibility', 'to', 'determine', 'whos', 'ineligible', 'for', 'the', 'death', 'penalty', 'they', 'cant', 'completely', 'disregard', 'current', 'medical', 'standards']",1
"['federal', 'judge', 'sides', 'with', 'trump', 'administration', 'in', 'travel', 'ban', 'case', 'cnna', 'federal', 'judge', 'in', 'virginia', 'ruled', 'in', 'favor', 'of', 'the', 'trump', 'administration', 'friday', 'declining', 'to', 'join', 'other', 'federal', 'courts', 'that', 'halted', 'the', 'presidents', 'revised', 'travel', 'ban', 'last', 'week', 'two', 'federal', 'judges', 'one', 'in', 'maryland', 'and', 'one', 'in', 'hawaii', 'have', 'blocked', 'implementation', 'of', 'the', 'core', 'provisions', 'of', 'the', 'travel', 'ban', 'and', 'it', 'remains', 'on', 'hold', 'nationwide', 'drawing', 'on', 'a', 'litany', 'of', 'thencandidate', 'donald', 'trumps', 'statements', 'about', 'muslims', 'during', 'the', 'presidential', 'campaign', 'both', 'of', 'the', 'judges', 'concluded', 'that', 'the', 'new', 'executive', 'order', 'likely', 'violates', 'the', 'establishment', 'clause', 'of', 'the', 'constitution', 'by', 'disfavoring', 'muslims', 'but', 'virginiabased', 'us', 'district', 'judge', 'anthony', 'trenga', 'was', 'not', 'persuaded', 'that', 'trumps', 'past', 'statements', 'automatically', 'mean', 'the', 'revised', 'executive', 'order', 'is', 'unlawful', 'especially', 'given', 'the', 'changes', 'it', 'made', 'from', 'the', 'first', 'version']",1
"['friedman', 'confirmed', 'as', 'us', 'ambassador', 'to', 'israel', 'president', 'donald', 'trumps', 'choice', 'for', 'ambassador', 'to', 'israel', 'david', 'friedman', 'was', 'confirmed', 'by', 'the', 'senate', 'on', 'thursday', 'overcoming', 'strong', 'opposition', 'from', 'democrats', 'friedman', 'was', 'approved', '5246', 'in', 'a', 'roll', 'call', 'vote', 'an', 'unusual', 'step', 'us', 'ambassadors', 'to', 'israel', 'a', 'country', 'that', 'has', 'long', 'enjoyed', 'strong', 'bipartisan', 'support', 'in', 'congress', 'have', 'traditionally', 'been', 'approved', 'by', 'voice', 'vote', 'or', 'through', 'unanimous', 'consent', 'friedman', 'an', 'orthodox', 'jew', 'with', 'no', 'diplomatic', 'experience', 'was', 'previously', 'trumps', 'bankruptcy', 'lawyer', 'in', 'the', 'past', 'hes', 'downplayed', 'the', 'importance', 'of', 'a', 'twostate', 'solution', 'to', 'the', 'middle', 'east', 'conflict', 'and', 'raised', 'funds', 'for', 'israeli', 'settlements', 'built', 'on', 'land', 'claimed', 'by', 'the', 'palestinians']",1
"['biden', 'trump', 'should', 'apologize', 'for', 'obama', 'wiretap', 'claim', 'joe', 'biden', 'said', 'president', 'donald', 'trump', 'should', 'apologize', 'to', 'former', 'president', 'barack', 'obama', 'for', 'his', 'accusation', 'that', 'the', 'obama', 'administration', 'wiretapped', 'trump', 'tower', 'any', 'gentleman', 'would', 'the', 'former', 'vice', 'president', 'said', 'obama', 'via', 'a', 'spokesperson', 'denied', 'that', 'he', 'wiretapped', 'trump', 'tower', 'after', 'the', 'current', 'president', 'tweeted', 'the', 'accusation', 'fbi', 'director', 'james', 'comey', 'this', 'week', 'also', 'testified', 'that', 'theres', 'no', 'evidence', 'the', 'obama', 'administration', 'surveilled', 'trump', 'during', 'the', 'leadup', 'to', 'the', 'e2016', 'election']",1
"['poll', 'trumps', 'approval', 'rating', 'dips', 'to', 'new', 'low', 'of', '37', 'percent', 'president', 'donald', 'trumps', 'approval', 'rating', 'has', 'dipped', 'to', 'a', 'new', 'low', 'of', '37', 'percent', 'in', 'the', 'quinnipiac', 'university', 'poll', 'a', 'majority', 'of', 'american', 'voters', 'surveyed', 'by', 'quinnipiac', 'between', 'march', '16', 'and', '21', '56', 'percent', 'said', 'they', 'disapprove', 'of', 'the', 'presidents', 'job', 'performance', 'quinnipiacs', 'last', 'survey', 'on', 'march', '7', 'had', 'trumps', 'standing', 'at', 'a', 'slightly', 'better', '41', 'percent', 'approve', '52', 'percent', 'disapprove', 'rating', 'in', 'more', 'bad', 'news', 'for', 'trump', 'in', 'the', 'most', 'recent', 'survey', '60', 'percent', 'of', 'voters', 'said', 'they', 'believe', 'he', 'is', 'dishonest', '55', 'percent', 'said', 'he', 'does', 'not', 'have', 'good', 'leadership', 'skills', 'and', '57', 'percent', 'do', 'not', 'think', 'he', 'cares', 'about', 'average', 'americans']",1
"['white', 'house', 'attacks', 'clintons', 'in', 'pushback', 'against', 'manafort', 'allegations', 'white', 'house', 'press', 'secretary', 'sean', 'spicer', 'attacked', 'former', 'president', 'bill', 'clinton', 'and', 'former', 'secretary', 'of', 'state', 'hillary', 'clinton', 'in', 'response', 'to', 'a', 'report', 'raising', 'concerns', 'about', 'former', 'trump', 'campaign', 'chairman', 'paul', 'manaforts', 'connections', 'to', 'russia', 'so', 'an', 'individualwho', 'worked', 'with', 'a', 'russian', 'entity', 'a', 'decade', 'ago', 'is', 'subject', 'to', 'rampant', 'media', 'speculation', 'all', 'day', 'long', 'even', 'though', 'the', 'clintons', 'had', 'more', 'extensive', 'ties', 'spicer', 'said', 'as', 'he', 'attempted', 'to', 'characterize', 'a', 'double', 'standard']",1
"['ivanka', 'trump', 'set', 'to', 'get', 'west', 'wing', 'office', 'as', 'role', 'expands', 'ivanka', 'trump', 'who', 'moved', 'to', 'washington', 'saying', 'she', 'would', 'play', 'no', 'formal', 'role', 'in', 'her', 'fathers', 'administration', 'is', 'now', 'officially', 'setting', 'up', 'shop', 'in', 'the', 'white', 'house', 'the', 'powerful', 'first', 'daughter', 'has', 'secured', 'her', 'own', 'office', 'on', 'the', 'west', 'wings', 'second', 'floor', 'a', 'space', 'next', 'to', 'senior', 'adviser', 'dina', 'powell', 'who', 'was', 'recently', 'promoted', 'to', 'a', 'position', 'on', 'the', 'national', 'security', 'council', 'she', 'is', 'also', 'in', 'the', 'process', 'of', 'obtaining', 'a', 'security', 'clearance', 'and', 'is', 'set', 'to', 'receive', 'governmentissued', 'communications', 'devices', 'this', 'week', 'in', 'everything', 'but', 'name', 'trump', 'is', 'settling', 'in', 'as', 'what', 'appears', 'to', 'be', 'a', 'fulltime', 'staffer', 'in', 'her', 'fathers', 'administration', 'with', 'a', 'broad', 'and', 'growing', 'portfolio', 'except', 'she', 'is', 'not', 'being', 'sworn', 'in', 'will', 'hold', 'no', 'official', 'position', 'and', 'is', 'not', 'pocketing', 'a', 'salary', 'her', 'attorney', 'said']",1
"['in', 'age', 'of', 'trump', 'obama', 'is', 'the', 'new', 'tabloid', 'darling', 'donald', 'trump', 'might', 'be', 'the', 'original', 'tabloid', 'president', 'but', 'while', 'he', 'works', 'long', 'hours', 'in', 'washington', 'making', 'phone', 'calls', 'from', 'the', 'oval', 'office', 'and', 'wreaking', 'havoc', 'on', 'twitter', 'the', 'gossip', 'pages', 'and', 'fashion', 'blogs', 'are', 'spilling', 'a', 'lot', 'of', 'ink', 'chronicling', 'his', 'predecessor', 'buoyed', 'by', 'their', 'celebrity', 'the', 'obamas', 'still', 'attract', 'attention', 'when', 'theyre', 'spotted', 'on', 'the', 'street', 'but', 'freed', 'from', 'the', 'constraints', 'of', 'the', 'office', 'their', 'fans', 'are', 'now', 'running', 'into', 'them', 'on', 'vacation', 'at', 'lunch', 'or', 'outside', 'soulcycle', 'and', 'those', 'sightings', 'captured', 'via', 'iphone', 'camera', 'and', 'shared', 'on', 'social', 'media', 'have', 'become', 'fodder', 'for', 'regular', 'coverage', 'in', 'traditional', 'gossip', 'columns', 'on', 'friendly', 'leftleaning', 'blogs', 'and', 'in', 'fashion', 'magazines', 'eager', 'to', 'assess', 'the', 'presidents', 'postwhite', 'house', 'wardrobe']",1
"['schwarzenegger', 'taunts', 'trump', 'over', 'approval', 'rating', 'former', 'california', 'gov', 'arnold', 'schwarzenegger', 'continued', 'his', 'very', 'public', 'feud', 'with', 'president', 'donald', 'trump', 'on', 'tuesday', 'releasing', 'a', 'video', 'taunting', 'the', 'president', 'over', 'his', 'falling', 'approval', 'ratings', 'the', 'ratings', 'are', 'in', 'and', 'you', 'got', 'swamped', 'schwarzenegger', 'said', 'wow', 'now', 'youre', 'in', 'the', '30s', 'but', 'what', 'do', 'you', 'expect', 'when', 'you', 'take', 'away', 'afterschool', 'programs', 'for', 'children', 'and', 'meals', 'on', 'wheels', 'for', 'the', 'poor', 'people']",1
"['trump', 'welcomes', 'merkel', 'after', 'bashing', 'her', 'on', 'campaign', 'trail', 'on', 'friday', 'merkel', 'presses', 'ahead', 'with', 'the', 'new', 'arriving', 'in', 'washington', 'for', 'her', 'first', 'facetoface', 'encounter', 'with', 'trump', 'after', 'months', 'of', 'preparation', 'and', 'one', 'postponement', 'due', 'to', 'snow', 'analysts', 'and', 'white', 'house', 'officials', 'alike', 'say', 'fridays', 'sitdown', 'will', 'be', 'trumps', 'most', 'important', 'meeting', 'with', 'a', 'foreign', 'leader', 'since', 'the', 'republican', 'businessman', 'took', 'office', 'in', 'january', 'merkel', 'who', 'spoke', 'to', 'trump', 'by', 'phone', 'in', 'january', 'pushed', 'for', 'an', 'inperson', 'meeting', 'in', 'order', 'to', 'begin', 'developing', 'the', 'personal', 'ties', 'that', 'she', 'hopes', 'will', 'lead', 'to', 'effective', 'cooperation', 'down', 'the', 'road', 'according', 'to', 'a', 'german', 'official', 'familiar', 'with', 'her', 'planning', 'facetoface', 'talks', 'are', 'always', 'much', 'better', 'than', 'talking', 'about', 'each', 'other', 'merkel', 'told', 'reporters', 'in', 'munich', 'recently']",1
"['basketball', 'bible', 'auction', 'sets', 'sports', 'memorabilia', 'record', 'the', 'first', '13', 'rules', 'of', 'basketball', 'sold', 'friday', 'for', 'more', 'than', '4', 'million', 'setting', 'a', 'record', 'for', 'the', 'highest', 'sales', 'price', 'for', 'sports', 'memorabilia', 'according', 'to', 'sothebys', 'which', 'conducted', 'the', 'auction', 'the', 'auction', 'house', 'had', 'estimated', 'that', 'dr', 'james', 'naismiths', 'twopage', 'founding', 'rules', 'of', 'basketball', 'would', 'bring', 'less', 'than', 'half', 'the', '4', '338', '500', 'that', 'david', 'and', 'suzanne', 'booth', 'bid', 'for', 'the', '119yearold', 'document', 'this', 'is', 'the', 'birth', 'certificate', 'it', 'started', 'here', 'said', 'selby', 'kiffer', 'sothebys', 'vice', 'president', 'for', 'manuscripts', 'and', 'books', 'department', 'naismith', 'a', 'canadian', 'physical', 'education', 'instructor', 'working', 'at', 'a', 'new', 'england', 'ymca', 'created', 'the', 'game', 'of', 'basket', 'ball', 'so', 'students', 'could', 'play', 'a', 'sport', 'indoors', 'in', 'winter', 'naismith', 'had', 'no', 'idea', 'his', 'invention', 'would', 'catch', 'on', 'so', 'rapidly', 'after', 'the', 'ymca', 'movement', 'introduced', 'it', 'on', 'an', 'international', 'level']",1
